timestamp,text,sentiment,stock_mentions,source,hour_of_day,day_of_week,is_market_open
2024-11-21 05:12:24+00:00,future lovers ❤️❤️ buy dlf future above 754 trg 770-788 sl paid update 1 -- 760 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 430 trg 700-900 sl paid update 1 -- 500 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,upper bale trade lelo abhi bhi bol rha hu bada paisa ban jayga,Neutral,None,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,hero zero index option lovers ❤️❤️ buy nifty 23350 ce above 80 trg 160-240-320 sl paid,Neutral,nifty,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,future lovers ❤️❤️ buy dlf future above 754 trg 770-788 sl paid,Neutral,None,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 130 trg 200-270 sl paid,Neutral,None,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 430 trg 700-900 sl paid,Neutral,nifty,Telegram,5,Thursday,0
2024-11-21 05:12:24+00:00,today nifty expiry we are experts in hero zero calls with % accuracy pay now get added now,Neutral,nifty,Telegram,5,Thursday,0
2024-11-21 05:12:04+00:00,good morning,Positive,None,Telegram,5,Thursday,0
2024-11-20 03:33:51+00:00,good morning,Positive,None,Telegram,3,Wednesday,0
2024-11-19 09:46:09+00:00,btst index option lovers ❤️❤️ buy nifty 23350 ce above 210 trg 350-500-650 sl paid,Neutral,nifty,Telegram,9,Tuesday,1
2024-11-19 09:46:09+00:00,btst given with premium members pay now get entry levels,Neutral,None,Telegram,9,Tuesday,1
2024-11-19 09:46:09+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 600 trg 1 -- 700 high -- 775 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Tuesday,1
2024-11-19 09:46:09+00:00,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid update 1 -- 767 trg 1 -- 772 high -- 778 safe traders can book rest trailing sl ✅,Positive,None,Telegram,9,Tuesday,1
2024-11-19 06:59:48+00:00,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 trg 3 -- 350 high -- 398.10 all trg hit can book full 2.1l++ profit on just 1000 quantity can see investment almost triple in single trade,Positive,nifty,Telegram,6,Tuesday,0
2024-11-19 06:59:48+00:00,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid trg 1 -- 180 trg 2 -- 260 high -- 263 1.6l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,nifty,Telegram,6,Tuesday,0
2024-11-19 06:59:48+00:00,new trade giving with fees refund challenge pay now get entry levels risk 4k & profit 40k ready pay now get entry levels,Positive,None,Telegram,6,Tuesday,0
2024-11-19 05:28:36+00:00,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 trg 3 -- 350 high -- 379.90 all trg hit can book full 2.1l++ profit on just 1000 quantity can see investment almost triple in single trade,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 600 trg 1 -- 700 high -- 757 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,new trade giving with fees refund challenge pay now get entry levels risk 4k & profit 40k ready pay now get entry levels,Positive,None,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,hero zero index option lovers ❤️❤️ buy finnifty 23300 ce above 80 trg 200-350-550 sl paid update 1 -- 140 trg 1 -- 200 high -- 210 1.3l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 high -- 334 1.6l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 600 trg 1 -- 700 high -- 720 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 550 update 2 -- 600 high -- 660 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,hero zero index option lovers ❤️❤️ buy finnifty 23300 ce above 80 trg 200-350-550 sl paid update 1 -- 110 update 2 -- 150 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid update 1 -- 767 trg 1 -- 772 high -- 773 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 550 update 2 -- 600 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:36+00:00,bss yhi power hai conviction ki jo join krega bada paisa banayga,Neutral,None,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 high -- 306 1.6l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid update 1 -- 140 trg 1 -- 180 high -- 188 88k++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid update 1 -- 765 update 2 -- 768 high -- 771 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 240 trg 320-400 sl paid update 1 -- 270 update 2 -- 285 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid update 1 -- 130 update 2 -- 160 high -- 172.15 72k++ profit running on just 1000 quantity can see investment growing faster,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 high -- 285 1.4l++ profit running on just 1000 quantity can see investment double in single trade,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85,Neutral,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid update 1 -- 130 update 2 -- 160 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,hero zero index option lovers ❤️❤️ buy finnifty 23300 ce above 80 trg 200-350-550 sl paid update 1 -- 100 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid update 1 -- 130 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 240 trg 320-400 sl paid update 1 -- 270 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid update 1 -- 765 safe traders can book rest trailing sl ✅,Positive,None,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 550 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,upper bale trade lelo conviction bhut jayda hai paisa bada banega confirm,Neutral,None,Telegram,5,Tuesday,0
2024-11-19 05:28:35+00:00,hero zero index option lovers ❤️❤️ buy finnifty 23300 ce above 80 trg 200-350-550 sl paid,Neutral,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:34+00:00,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid,Neutral,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:34+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 240 trg 320-400 sl paid,Neutral,None,Telegram,5,Tuesday,0
2024-11-19 05:28:34+00:00,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid,Neutral,None,Telegram,5,Tuesday,0
2024-11-19 05:28:34+00:00,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid,Neutral,nifty,Telegram,5,Tuesday,0
2024-11-19 05:28:34+00:00,in paid channel trading calls giving with big jackpot pay now get entry levels,Neutral,None,Telegram,5,Tuesday,0
2024-11-19 05:28:34+00:00,good morning,Positive,None,Telegram,5,Tuesday,0
2024-11-18 09:33:43+00:00,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,None,Telegram,9,Monday,1
2024-11-18 09:33:26+00:00,new joining start,Positive,None,Telegram,9,Monday,1
2024-11-18 09:32:45+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 480 trg 720-880 sl paid update 1 -- 570 update 2 -- 620 high -- 667.50 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Monday,1
2024-11-18 09:32:45+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 510 trg 720-880 sl paid update 1 -- 550 update 2 -- 580 high -- 609.15 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Monday,1
2024-11-18 09:32:45+00:00,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid update 1 -- 220 trg 1 -- 260 high -- 310 1.3l++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,nifty,Telegram,9,Monday,1
2024-11-18 06:28:30+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid trg 1 -- 200 trg 2 -- 260 high -- 270 all trg hit can book full 1.16l++ profit on just 1000 quantity can see investment almost double in single trade,Positive,None,Telegram,6,Monday,0
2024-11-18 06:28:30+00:00,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid update 1 -- 120 update 2 -- 140 high -- 151.90 62k++ profit running on just 1000 quantity can see investment growing faster,Positive,"nifty, midcap",Telegram,6,Monday,0
2024-11-18 06:28:30+00:00,new hero zero trade giving in paid channel with fees refund challenge pay now get entry levels,Positive,None,Telegram,6,Monday,0
2024-11-18 06:28:29+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid update 1 -- 170 trg 1 -- 200 high -- 226.25 safe traders can book rest trailing sl ✅,Positive,None,Telegram,6,Monday,0
2024-11-18 04:50:38+00:00,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid update 1 -- 210 update 2 -- 240 high -- 259 79k++ profit running on just 1000 quantity can see investment growing faster,Positive,nifty,Telegram,4,Monday,0
2024-11-18 04:50:38+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid update 1 -- 165 update 2 -- 188 high -- 195 safe traders can book rest trailing sl ✅,Positive,None,Telegram,4,Monday,0
2024-11-18 04:50:38+00:00,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid update 1 -- 210 update 2 -- 240 60k++ profit running on just 1000 quantity can see investment growing faster,Neutral,nifty,Telegram,4,Monday,0
2024-11-18 04:50:38+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 510 trg 720-880 sl paid update 1 -- 550 update 2 -- 580 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Monday,0
2024-11-18 04:50:37+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 480 trg 720-880 sl paid update 1 -- 570 update 2 -- 620 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid update 1 -- 120 update 2 -- 140 52k++ profit running on just 1000 quantity can see investment growing faster,Neutral,"nifty, midcap",Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid update 1 -- 120 safe traders can book rest trailing sl ✅,Positive,"nifty, midcap",Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid update 1 -- 210 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid update 1 -- 570 safe traders can book rest trailing sl ✅,Positive,"nifty, midcap",Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid,Neutral,nifty,Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid,Neutral,"nifty, midcap",Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 480 trg 720-880 sl paid,Neutral,nifty,Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid update 1 -- 165 update 2 -- 188 safe traders can book rest trailing sl ✅,Positive,None,Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,hero zero index option lovers ❤️❤️ buy midcapnifty 12000 ce above 100 trg 180-260-400 sl paid update 1 -- 120 safe traders can book rest trailing sl ✅,Positive,"nifty, midcap",Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid update 1 -- 165 safe traders can book rest trailing sl ✅,Positive,None,Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,future lovers ❤️❤️ buy dlf future above 770 trg 790-810 sl paid update 1 -- 877 safe traders can book rest trailing sl ✅,Positive,None,Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 510 trg 720-880 sl paid update 1 -- 550 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Monday,0
2024-11-18 04:24:27+00:00,new hero zero trade giving in paid channel with fees refund challenge pay now get entry levels,Positive,None,Telegram,4,Monday,0
2024-11-18 04:24:26+00:00,upper bale trade lelo abhi bhi accha muka hai bada paisa ban jayga,Neutral,None,Telegram,4,Monday,0
2024-11-18 04:24:26+00:00,hero zero index option lovers ❤️❤️ buy midcapnifty 12000 ce above 100 trg 180-260-400 sl paid,Neutral,"nifty, midcap",Telegram,4,Monday,0
2024-11-18 04:24:26+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid,Neutral,None,Telegram,4,Monday,0
2024-11-18 04:24:26+00:00,future lovers ❤️❤️ buy dlf future above 770 trg 790-810 sl paid,Neutral,None,Telegram,4,Monday,0
2024-11-18 04:24:26+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 510 trg 720-880 sl paid,Neutral,nifty,Telegram,4,Monday,0
2024-11-18 04:23:58+00:00,good morning,Positive,None,Telegram,4,Monday,0
2024-11-14 15:18:29+00:00,1 lacs ++++ profit booked,Neutral,None,Telegram,15,Thursday,1
2024-11-14 15:18:29+00:00,1.10 lacs ++++ profit booked,Neutral,None,Telegram,15,Thursday,1
2024-11-14 09:07:21+00:00,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,None,Telegram,9,Thursday,1
2024-11-14 09:06:42+00:00,new joining start,Positive,None,Telegram,9,Thursday,1
2024-11-14 09:05:06+00:00,new nifty expiry special hero zero trade giving in paid channel risk 4k & profit 40k ready pay now get entry levels,Positive,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:06+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 540 trg 1-- 600 high -- 630 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:06+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 520 update 2 -- 565 high -- 596 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:06+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 520 update 2 -- 560 high -- 580 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:05+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 520 update 2 -- 560 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:05+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 520 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:05+00:00,index option lovers ❤️❤️ buy nifty 23700 pe above 115 trg 155/210/290sl 55 trg 1 -- 155 trg 2 -- 210 high -- 232 1.15l++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:05+00:00,index option lovers ❤️❤️ buy nifty 23700 pe above 115 trg 155/210/290sl 55 trg 1 -- 155 trg 2 -- 210 high -- 215 1l++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:05+00:00,we have shorted nifty also,Neutral,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:05+00:00,index option lovers ❤️❤️ buy nifty 23700 pe above 115 trg 155/210/290sl 55,Neutral,nifty,Telegram,9,Thursday,1
2024-11-14 09:05:05+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid,Neutral,nifty,Telegram,9,Thursday,1
2024-11-14 04:59:37+00:00,future lovers ❤️❤️ buy dlf future above 755 trg 770-790 sl paid update 1 -- 763 trg 1 -- 770 high -- 771 safe traders can book rest trailing sl ✅,Positive,None,Telegram,4,Thursday,0
2024-11-14 04:40:53+00:00,hero zero index option lovers ❤️❤️ buy sensex 78000 ce above 190 trg 300-500-700 sl paid update 1 -- 230 update 2 -- 280 high -- 297 1.07l++ profit running on just 1000 quantity can can see investment growing faster,Positive,sensex,Telegram,4,Thursday,0
2024-11-14 04:40:53+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 750 trg 1 -- 800 high -- 852.60 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Thursday,0
2024-11-14 04:40:53+00:00,index option lovers ❤️❤️ buy nifty 23200 ce above 400 trg 600-800 sl paid update 1 -- 430 update 2 -- 450 high -- 466 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Thursday,0
2024-11-14 04:40:53+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 750 trg 1 -- 800 high -- 835 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Thursday,0
2024-11-14 04:40:53+00:00,index option lovers ❤️❤️ buy nifty 23200 ce above 400 trg 600-800 sl paid update 1 -- 430 update 2 -- 450 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Thursday,0
2024-11-14 04:40:53+00:00,hero zero index option lovers ❤️❤️ buy sensex 78000 ce above 190 trg 300-500-700 sl paid update 1 -- 230 update 2 -- 280 safe traders can book rest trailing sl ✅,Positive,sensex,Telegram,4,Thursday,0
2024-11-14 04:09:36+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 730 update 2 -- 777 high -- 796.50 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Thursday,0
2024-11-14 04:09:36+00:00,new hero zero trade giving in paid channel risk 4k & profit 40k ready pay now get entry levels,Positive,None,Telegram,4,Thursday,0
2024-11-14 04:09:36+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 730 update 2 -- 777 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Thursday,0
2024-11-14 04:09:36+00:00,future lovers ❤️❤️ buy dlf future above 755 trg 770-790 sl paid update 1 -- 760 update 2 -- 763 safe traders can book rest trailing sl ✅,Positive,None,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 730 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,hero zero index option lovers ❤️❤️ buy sensex 78000 ce above 190 trg 300-500-700 sl paid update 1 -- 230 safe traders can book rest trailing sl ✅,Positive,sensex,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,future lovers ❤️❤️ buy dlf future above 755 trg 770-790 sl paid update 1 -- 760 safe traders can book rest trailing sl ✅,Positive,None,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,index option lovers ❤️❤️ buy nifty 23200 ce above 400 trg 600-800 sl paid update 1 -- 430 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,upper bale trade lelo abhi bhi muka hai bada paisa ban jayga,Neutral,None,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid,Neutral,nifty,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,hero zero index option lovers ❤️❤️ buy sensex 78000 ce above 190 trg 300-500-700 sl paid,Neutral,sensex,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 230 trg 300-360 sl paid,Neutral,None,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,future lovers ❤️❤️ buy dlf future above 755 trg 770-790 sl paid,Neutral,None,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,index option lovers ❤️❤️ buy nifty 23200 ce above 400 trg 600-800 sl paid,Neutral,nifty,Telegram,4,Thursday,0
2024-11-14 04:09:35+00:00,today strictly no free calls on our channel we are experts in hero zero calls with big targets & small stoploss es if pay now get added now,Negative,None,Telegram,4,Thursday,0
2024-11-14 03:11:21+00:00,good morning,Positive,None,Telegram,3,Thursday,0
2024-11-13 13:15:18+00:00,one more smart traders join our paid services those want to join message here,Positive,None,Telegram,13,Wednesday,1
2024-11-13 12:35:42+00:00,1 lacs ++ profit booked,Neutral,None,Telegram,12,Wednesday,1
2024-11-13 12:35:41+00:00,hero zero index option lovers ❤️❤️ buy banknifty 50700 ce above 90 trg 170-240-320 sl paid update 1 -- 130 trg 1 -- 170 high -- 225 1.35l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,nifty,Telegram,12,Wednesday,1
2024-11-13 08:14:33+00:00,hero zero index option lovers ❤️❤️ buy banknifty 50700 ce above 90 trg 170-240-320 sl paid,Neutral,nifty,Telegram,8,Wednesday,0
2024-11-13 07:47:40+00:00,our hero zero trade blasting like anything,Neutral,None,Telegram,7,Wednesday,0
2024-11-13 07:47:40+00:00,new trade giving with fees refund challenge if pay now get entry levels & enjoy good gains risk 4k profit 40k ready,Positive,None,Telegram,7,Wednesday,0
2024-11-13 07:47:40+00:00,stock option lovers ❤️❤️ buy maruti 11000 ce above 180 trg 300-400 sl paid update 1 -- 210 update 2 -- 250 safe traders can book rest trailing sl ✅,Positive,None,Telegram,7,Wednesday,0
2024-11-13 05:23:02+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 440 trg 540-640-800 sl 340 update 1 -- 490 trg 1 -- 540 high -- 544 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-13 05:23:01+00:00,index option lovers ❤️❤️ buy banknifty 50400 ce above 440 trg 540-640-800 sl 340,Neutral,nifty,Telegram,5,Wednesday,0
2024-11-13 05:06:35+00:00,risky wishkey index option lovers ❤️❤️ buy banknifty 50600 ce above 375 trg 600-800-900 sl paid update 1 -- 445 update 2 -- 475 high -- 528 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-13 05:05:39+00:00,risky wishkey index option lovers ❤️❤️ buy banknifty 50600 ce above 375 trg 600-800-900 sl paid update 1 -- 445 update 2 -- 475 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-13 05:05:39+00:00,new trade giving with fees refund challenge if pay now get entry levels & enjoy good gains risk 4k profit 40k ready,Positive,None,Telegram,5,Wednesday,0
2024-11-13 05:05:39+00:00,risky wishkey index option lovers ❤️❤️ buy banknifty 50600 ce above 375 trg 600-800-900 sl paid update 1 -- 445 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-13 05:05:39+00:00,risky wishkey index option lovers ❤️❤️ buy banknifty 50600 ce above 375 trg 600-800-900 sl paid,Neutral,nifty,Telegram,5,Wednesday,0
2024-11-13 05:05:39+00:00,hero zero index option lovers ❤️❤️ buy banknifty 51400 ce above 90 trg 170-240-320 sl paid update 1 -- 135 trg 1 -- 170 high -- 193.35 1.03l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,nifty,Telegram,5,Wednesday,0
2024-11-13 05:05:39+00:00,index option lovers ❤️❤️ buy banknifty 50700 ce above 400 trg 600-800 sl paid update 1 -- 500 trg 1 -- 600 high -- 724 safe traders can book rest trailing sl ✅,Positive,nifty,Telegram,5,Wednesday,0
2024-11-13 05:05:39+00:00,dekho dekho bhaga bhaga banknifty as per our view,Neutral,nifty,Telegram,5,Wednesday,0
2024-11-13 04:00:23+00:00,hero zero index option lovers ❤️❤️ buy banknifty 51400 ce above 90 trg 170-240-320 sl paid update 1 -- 135 trg 1 -- 170 high -- 170 80k++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,nifty,Telegram,4,Wednesday,0
