date,sender_id,text,sentiment,stock_mentions,message_length,has_url
2024-11-19 09:46:09+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid update 1 -- 767 trg 1 -- 772 high -- 778 safe traders can book rest trailing sl ✅,Positive,None,149,0
2024-11-19 06:59:48+00:00,-1002181950606,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 trg 3 -- 350 high -- 398.10 all trg hit can book full 2.1l++ profit on just 1000 quantity can see investment almost triple in single trade,Positive,None,244,0
2024-11-19 06:59:48+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid trg 1 -- 180 trg 2 -- 260 high -- 263 1.6l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,221,0
2024-11-19 06:59:48+00:00,-1002181950606,new trade giving with fees refund challenge pay now get entry levels risk 4k & profit 40k ready pay now get entry levels,Positive,None,120,0
2024-11-19 05:28:36+00:00,-1002181950606,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 trg 3 -- 350 high -- 379.90 all trg hit can book full 2.1l++ profit on just 1000 quantity can see investment almost triple in single trade,Positive,None,244,0
2024-11-19 05:28:36+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 600 trg 1 -- 700 high -- 757 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-11-19 05:28:36+00:00,-1002181950606,new trade giving with fees refund challenge pay now get entry levels risk 4k & profit 40k ready pay now get entry levels,Positive,None,120,0
2024-11-19 05:28:36+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23300 ce above 80 trg 200-350-550 sl paid update 1 -- 140 trg 1 -- 200 high -- 210 1.3l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,226,0
2024-11-19 05:28:36+00:00,-1002181950606,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 high -- 334 1.6l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,213,0
2024-11-19 05:28:36+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 600 trg 1 -- 700 high -- 720 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-11-19 05:28:36+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 550 update 2 -- 600 high -- 660 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-19 05:28:36+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23300 ce above 80 trg 200-350-550 sl paid update 1 -- 110 update 2 -- 150 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-19 05:28:36+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid update 1 -- 767 trg 1 -- 772 high -- 773 safe traders can book rest trailing sl ✅,Positive,None,149,0
2024-11-19 05:28:36+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 550 update 2 -- 600 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-19 05:28:36+00:00,-1002181950606,bss yhi power hai conviction ki jo join krega bada paisa banayga,Neutral,None,64,0
2024-11-19 05:28:35+00:00,-1002181950606,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 high -- 306 1.6l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,213,0
2024-11-19 05:28:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid update 1 -- 140 trg 1 -- 180 high -- 188 88k++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,None,220,0
2024-11-19 05:28:35+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid update 1 -- 765 update 2 -- 768 high -- 771 safe traders can book rest trailing sl ✅,Positive,None,152,0
2024-11-19 05:28:35+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 240 trg 320-400 sl paid update 1 -- 270 update 2 -- 285 safe traders can book rest trailing sl ✅,Positive,maruti,147,0
2024-11-19 05:28:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid update 1 -- 130 update 2 -- 160 high -- 172.15 72k++ profit running on just 1000 quantity can see investment growing faster,Positive,None,211,0
2024-11-19 05:28:35+00:00,-1002181950606,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85 trg 1 -- 180 trg 2 -- 260 high -- 285 1.4l++ profit running on just 1000 quantity can see investment double in single trade,Positive,None,203,0
2024-11-19 05:28:35+00:00,-1002181950606,btst index option lovers ❤️❤️ buy nifty 23400 ce above 141 trg 180/260/350sl 85,Neutral,None,79,0
2024-11-19 05:28:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid update 1 -- 130 update 2 -- 160 safe traders can book rest trailing sl ✅,Positive,None,160,0
2024-11-19 05:28:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23300 ce above 80 trg 200-350-550 sl paid update 1 -- 100 safe traders can book rest trailing sl ✅,Positive,None,146,0
2024-11-19 05:28:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid update 1 -- 130 safe traders can book rest trailing sl ✅,Positive,None,144,0
2024-11-19 05:28:35+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 240 trg 320-400 sl paid update 1 -- 270 safe traders can book rest trailing sl ✅,Positive,maruti,131,0
2024-11-19 05:28:35+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid update 1 -- 765 safe traders can book rest trailing sl ✅,Positive,None,124,0
2024-11-19 05:28:35+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid update 1 -- 550 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-19 05:28:35+00:00,-1002181950606,upper bale trade lelo conviction bhut jayda hai paisa bada banega confirm,Neutral,None,73,0
2024-11-19 05:28:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23300 ce above 80 trg 200-350-550 sl paid,Neutral,None,89,0
2024-11-19 05:28:34+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy nifty 23550 ce above 100 trg 180-260-400 sl paid,Neutral,None,87,0
2024-11-19 05:28:34+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 240 trg 320-400 sl paid,Neutral,maruti,74,0
2024-11-19 05:28:34+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 762 trg 772-782-799 sl paid,Neutral,None,67,0
2024-11-19 05:28:34+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50500 ce above 500 trg 700-900 sl paid,Neutral,None,77,0
2024-11-19 05:28:34+00:00,-1002181950606,in paid channel trading calls giving with big jackpot pay now get entry levels,Neutral,None,78,0
2024-11-19 05:28:34+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-18 09:33:43+00:00,-1002181950606,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,itc,326,0
2024-11-18 09:33:26+00:00,-1002181950606,new joining start,Positive,None,17,0
2024-11-18 09:32:45+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50300 ce above 480 trg 720-880 sl paid update 1 -- 570 update 2 -- 620 high -- 667.50 safe traders can book rest trailing sl ✅,Positive,None,165,0
2024-11-18 09:32:45+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 510 trg 720-880 sl paid update 1 -- 550 update 2 -- 580 high -- 609.15 safe traders can book rest trailing sl ✅,Positive,None,165,0
2024-11-18 09:32:45+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid update 1 -- 220 trg 1 -- 260 high -- 310 1.3l++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,None,207,0
2024-11-18 06:28:30+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid trg 1 -- 200 trg 2 -- 260 high -- 270 all trg hit can book full 1.16l++ profit on just 1000 quantity can see investment almost double in single trade,Positive,maruti,224,0
2024-11-18 06:28:30+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid update 1 -- 120 update 2 -- 140 high -- 151.90 62k++ profit running on just 1000 quantity can see investment growing faster,Positive,midcap,216,0
2024-11-18 06:28:30+00:00,-1002181950606,new hero zero trade giving in paid channel with fees refund challenge pay now get entry levels,Positive,None,94,0
2024-11-18 06:28:29+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid update 1 -- 170 trg 1 -- 200 high -- 226.25 safe traders can book rest trailing sl ✅,Positive,maruti,159,0
2024-11-18 04:50:38+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid update 1 -- 210 update 2 -- 240 high -- 259 79k++ profit running on just 1000 quantity can see investment growing faster,Positive,None,194,0
2024-11-18 04:50:38+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid update 1 -- 165 update 2 -- 188 high -- 195 safe traders can book rest trailing sl ✅,Positive,maruti,159,0
2024-11-18 04:50:38+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid update 1 -- 210 update 2 -- 240 60k++ profit running on just 1000 quantity can see investment growing faster,Neutral,None,182,0
2024-11-18 04:50:38+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 510 trg 720-880 sl paid update 1 -- 550 update 2 -- 580 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-18 04:50:37+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50300 ce above 480 trg 720-880 sl paid update 1 -- 570 update 2 -- 620 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-18 04:24:27+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid update 1 -- 120 update 2 -- 140 52k++ profit running on just 1000 quantity can see investment growing faster,Neutral,midcap,201,0
2024-11-18 04:24:27+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid update 1 -- 120 safe traders can book rest trailing sl ✅,Positive,midcap,149,0
2024-11-18 04:24:27+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid update 1 -- 210 safe traders can book rest trailing sl ✅,Positive,None,130,0
2024-11-18 04:24:27+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid update 1 -- 570 safe traders can book rest trailing sl ✅,Positive,midcap,149,0
2024-11-18 04:24:27+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23300 ce above 180 trg 260-330 sl paid,Neutral,None,73,0
2024-11-18 04:24:27+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 11975 ce above 88 trg 180-260-400 sl paid,Neutral,midcap,92,0
2024-11-18 04:24:27+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50300 ce above 480 trg 720-880 sl paid,Neutral,None,77,0
2024-11-18 04:24:27+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid update 1 -- 165 update 2 -- 188 safe traders can book rest trailing sl ✅,Positive,maruti,147,0
2024-11-18 04:24:27+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12000 ce above 100 trg 180-260-400 sl paid update 1 -- 120 safe traders can book rest trailing sl ✅,Positive,midcap,150,0
2024-11-18 04:24:27+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid update 1 -- 165 safe traders can book rest trailing sl ✅,Positive,maruti,131,0
2024-11-18 04:24:27+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 770 trg 790-810 sl paid update 1 -- 877 safe traders can book rest trailing sl ✅,Positive,None,120,0
2024-11-18 04:24:27+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 510 trg 720-880 sl paid update 1 -- 550 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-18 04:24:27+00:00,-1002181950606,new hero zero trade giving in paid channel with fees refund challenge pay now get entry levels,Positive,None,94,0
2024-11-18 04:24:26+00:00,-1002181950606,upper bale trade lelo abhi bhi accha muka hai bada paisa ban jayga,Neutral,None,66,0
2024-11-18 04:24:26+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy midcapnifty 12000 ce above 100 trg 180-260-400 sl paid,Neutral,midcap,93,0
2024-11-18 04:24:26+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 144 trg 200-260 sl paid,Neutral,maruti,74,0
2024-11-18 04:24:26+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 770 trg 790-810 sl paid,Neutral,None,63,0
2024-11-18 04:24:26+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 510 trg 720-880 sl paid,Neutral,None,77,0
2024-11-18 04:23:58+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-14 15:18:29+00:00,-1002181950606,1 lacs ++++ profit booked,Neutral,None,25,0
2024-11-14 15:18:29+00:00,-1002181950606,1.10 lacs ++++ profit booked,Neutral,None,28,0
2024-11-14 09:07:21+00:00,-1002181950606,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,itc,326,0
2024-11-14 09:06:42+00:00,-1002181950606,new joining start,Positive,None,17,0
2024-11-14 09:05:06+00:00,-1002181950606,new nifty expiry special hero zero trade giving in paid channel risk 4k & profit 40k ready pay now get entry levels,Positive,None,115,0
2024-11-14 09:05:06+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 540 trg 1-- 600 high -- 630 safe traders can book rest trailing sl ✅,Positive,None,158,0
2024-11-14 09:05:06+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 520 update 2 -- 565 high -- 596 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-14 09:05:06+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 520 update 2 -- 560 high -- 580 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-14 09:05:05+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 520 update 2 -- 560 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-14 09:05:05+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid update 1 -- 520 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-14 09:05:05+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23700 pe above 115 trg 155/210/290sl 55 trg 1 -- 155 trg 2 -- 210 high -- 232 1.15l++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,None,206,0
2024-11-14 09:05:05+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23700 pe above 115 trg 155/210/290sl 55 trg 1 -- 155 trg 2 -- 210 high -- 215 1l++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,None,203,0
2024-11-14 09:05:05+00:00,-1002181950606,we have shorted nifty also,Neutral,None,26,0
2024-11-14 09:05:05+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23700 pe above 115 trg 155/210/290sl 55,Neutral,None,74,0
2024-11-14 09:05:05+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 480 trg 600-800 sl paid,Neutral,None,77,0
2024-11-14 04:59:37+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 755 trg 770-790 sl paid update 1 -- 763 trg 1 -- 770 high -- 771 safe traders can book rest trailing sl ✅,Positive,None,145,0
2024-11-14 04:40:53+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy sensex 78000 ce above 190 trg 300-500-700 sl paid update 1 -- 230 update 2 -- 280 high -- 297 1.07l++ profit running on just 1000 quantity can can see investment growing faster,Positive,"sensex, nse",215,0
2024-11-14 04:40:53+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 750 trg 1 -- 800 high -- 852.60 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-14 04:40:53+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23200 ce above 400 trg 600-800 sl paid update 1 -- 430 update 2 -- 450 high -- 466 safe traders can book rest trailing sl ✅,Positive,None,158,0
2024-11-14 04:40:53+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 750 trg 1 -- 800 high -- 835 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-11-14 04:40:53+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23200 ce above 400 trg 600-800 sl paid update 1 -- 430 update 2 -- 450 safe traders can book rest trailing sl ✅,Positive,None,146,0
2024-11-14 04:40:53+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy sensex 78000 ce above 190 trg 300-500-700 sl paid update 1 -- 230 update 2 -- 280 safe traders can book rest trailing sl ✅,Positive,"sensex, nse",161,0
2024-11-14 04:09:36+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 730 update 2 -- 777 high -- 796.50 safe traders can book rest trailing sl ✅,Positive,None,165,0
2024-11-14 04:09:36+00:00,-1002181950606,new hero zero trade giving in paid channel risk 4k & profit 40k ready pay now get entry levels,Positive,None,94,0
2024-11-14 04:09:36+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 730 update 2 -- 777 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-14 04:09:36+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 755 trg 770-790 sl paid update 1 -- 760 update 2 -- 763 safe traders can book rest trailing sl ✅,Positive,None,136,0
2024-11-14 04:09:35+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid update 1 -- 730 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-14 04:09:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy sensex 78000 ce above 190 trg 300-500-700 sl paid update 1 -- 230 safe traders can book rest trailing sl ✅,Positive,"sensex, nse",145,0
2024-11-14 04:09:35+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 755 trg 770-790 sl paid update 1 -- 760 safe traders can book rest trailing sl ✅,Positive,None,120,0
2024-11-14 04:09:35+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23200 ce above 400 trg 600-800 sl paid update 1 -- 430 safe traders can book rest trailing sl ✅,Positive,None,130,0
2024-11-14 04:09:35+00:00,-1002181950606,upper bale trade lelo abhi bhi muka hai bada paisa ban jayga,Neutral,None,60,0
2024-11-14 04:09:35+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50300 ce above 690 trg 800-960 sl paid,Neutral,None,77,0
2024-11-14 04:09:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy sensex 78000 ce above 190 trg 300-500-700 sl paid,Neutral,"sensex, nse",88,0
2024-11-14 04:09:35+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 230 trg 300-360 sl paid,Neutral,maruti,74,0
2024-11-14 04:09:35+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 755 trg 770-790 sl paid,Neutral,None,63,0
2024-11-14 04:09:35+00:00,-1002181950606,index option lovers ❤️❤️ buy nifty 23200 ce above 400 trg 600-800 sl paid,Neutral,None,73,0
2024-11-14 04:09:35+00:00,-1002181950606,today strictly no free calls on our channel we are experts in hero zero calls with big targets & small stoploss es if pay now get added now,Negative,None,139,0
2024-11-14 03:11:21+00:00,-1002181950606,good morning,Positive,None,12,0
2024-11-13 13:15:18+00:00,-1002181950606,one more smart traders join our paid services those want to join message here,Positive,None,77,0
2024-11-13 12:35:42+00:00,-1002181950606,1 lacs ++ profit booked,Neutral,None,23,0
2024-11-13 12:35:41+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 50700 ce above 90 trg 170-240-320 sl paid update 1 -- 130 trg 1 -- 170 high -- 225 1.35l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,228,0
2024-11-13 08:14:33+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 50700 ce above 90 trg 170-240-320 sl paid,Neutral,None,90,0
2024-11-13 07:47:40+00:00,-1002181950606,our hero zero trade blasting like anything,Neutral,None,42,0
2024-11-13 07:47:40+00:00,-1002181950606,new trade giving with fees refund challenge if pay now get entry levels & enjoy good gains risk 4k profit 40k ready,Positive,None,115,0
2024-11-13 07:47:40+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 180 trg 300-400 sl paid update 1 -- 210 update 2 -- 250 safe traders can book rest trailing sl ✅,Positive,maruti,147,0
2024-11-13 05:23:02+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 440 trg 540-640-800 sl 340 update 1 -- 490 trg 1 -- 540 high -- 544 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-13 05:23:01+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50400 ce above 440 trg 540-640-800 sl 340,Neutral,None,80,0
2024-11-13 05:06:35+00:00,-1002181950606,risky wishkey index option lovers ❤️❤️ buy banknifty 50600 ce above 375 trg 600-800-900 sl paid update 1 -- 445 update 2 -- 475 high -- 528 safe traders can book rest trailing sl ✅,Positive,None,180,0
2024-11-13 05:05:39+00:00,-1002181950606,risky wishkey index option lovers ❤️❤️ buy banknifty 50600 ce above 375 trg 600-800-900 sl paid update 1 -- 445 update 2 -- 475 safe traders can book rest trailing sl ✅,Positive,None,168,0
2024-11-13 05:05:39+00:00,-1002181950606,new trade giving with fees refund challenge if pay now get entry levels & enjoy good gains risk 4k profit 40k ready,Positive,None,115,0
2024-11-13 05:05:39+00:00,-1002181950606,risky wishkey index option lovers ❤️❤️ buy banknifty 50600 ce above 375 trg 600-800-900 sl paid update 1 -- 445 safe traders can book rest trailing sl ✅,Positive,None,152,0
2024-11-13 05:05:39+00:00,-1002181950606,risky wishkey index option lovers ❤️❤️ buy banknifty 50600 ce above 375 trg 600-800-900 sl paid,Neutral,None,95,0
2024-11-13 05:05:39+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 51400 ce above 90 trg 170-240-320 sl paid update 1 -- 135 trg 1 -- 170 high -- 193.35 1.03l++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,231,0
2024-11-13 05:05:39+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50700 ce above 400 trg 600-800 sl paid update 1 -- 500 trg 1 -- 600 high -- 724 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-11-13 05:05:39+00:00,-1002181950606,dekho dekho bhaga bhaga banknifty as per our view,Neutral,None,49,0
2024-11-13 04:00:23+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 51400 ce above 90 trg 170-240-320 sl paid update 1 -- 135 trg 1 -- 170 high -- 170 80k++ profit running on just 1000 quantity can see investment almost double in single trade,Positive,None,223,0
2024-11-13 04:00:23+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50700 ce above 400 trg 600-800 sl paid update 1 -- 500 trg 1 -- 600 high -- 669 safe traders can book rest trailing sl ✅,Positive,None,159,0
2024-11-13 04:00:23+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 760 trg 775-788-800 sl paid update 1 -- 765 update 2 -- 768 high -- 771.80 safe traders can book rest trailing sl ✅,Positive,None,155,0
2024-11-13 04:00:23+00:00,-1002181950606,new trade giving with fees refund challenge if pay now get entry levels & enjoy good gains risk 4k profit 40k ready,Positive,None,115,0
2024-11-13 04:00:23+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 51400 ce above 90 trg 170-240-320 sl paid update 1 -- 120 update 2 -- 140 high -- 164.25 74k++ profit running on just 1000 quantity can see investment growing faster,Positive,None,214,0
2024-11-13 04:00:23+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 180 trg 300-400 sl paid update 1 -- 210 safe traders can book rest trailing sl ✅,Positive,maruti,131,0
2024-11-13 04:00:23+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50700 ce above 400 trg 600-800 sl paid update 1 -- 500 trg 1 -- 600 high -- 630.30 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-11-13 04:00:23+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 760 trg 775-788-800 sl paid update 1 -- 765 update 2 -- 768 safe traders can book rest trailing sl ✅,Positive,None,140,0
2024-11-13 04:00:23+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 51400 ce above 90 trg 170-240-320 sl paid update 1 -- 120 update 2 -- 140 safe traders can book rest trailing sl ✅,Positive,None,163,0
2024-11-13 04:00:23+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50700 ce above 400 trg 600-800 sl paid update 1 -- 470 update 2 -- 530 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-11-13 04:00:23+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 51400 ce above 90 trg 170-240-320 sl paid update 1 -- 120 safe traders can book rest trailing sl ✅,Positive,None,147,0
2024-11-13 04:00:22+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 760 trg 775-788-800 sl paid update 1 -- 765 safe traders can book rest trailing sl ✅,Positive,None,124,0
2024-11-13 04:00:22+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50700 ce above 400 trg 600-800 sl paid update 1 -- 470 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-11-13 04:00:22+00:00,-1002181950606,upper bale trade lelo abhi bhi bol rha hu bada paisa ban jayga,Neutral,None,62,0
2024-11-13 04:00:22+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy banknifty 51400 ce above 90 trg 170-240-320 sl paid,Neutral,None,90,0
2024-11-13 04:00:22+00:00,-1002181950606,stock option lovers ❤️❤️ buy maruti 11000 ce above 180 trg 300-400 sl paid,Neutral,maruti,74,0
2024-11-13 04:00:22+00:00,-1002181950606,future lovers ❤️❤️ buy dlf future above 760 trg 775-788-800 sl paid,Neutral,None,67,0
